ID_Zindi,Date,ID,LAT,LON,Precipitation,LST,AAI,CloudFraction,NO2_strat,NO2_total,NO2_trop,TropopausePressure,GT_NO2
ID_57DRKW,11/1/19,TV02,45.67172072,12.23780698,0.0,279.66,-0.614054382,0.050165428,2.64e-05,0.000197,0.000171,16720.4211,58.0
ID_EXW64F,11/1/19,VE01,45.6290925,12.59068235,0.0,279.68,-0.585736439,0.038501973,2.66e-05,0.000162,0.000136,16716.24021,62.0
ID_9GD8WL,11/1/19,VR02,45.18262647,11.31051146,0.0,280.44,-0.705439154,0.06122373,2.7e-05,0.00023,0.000203,16732.95222,53.0
ID_NEH1JE,11/1/19,X10038,45.61924378,8.756970445,0.0,282.44,-0.788807869,0.028224804,2.4e-05,0.000555,,15555.99103,28.075
ID_5FX3RQ,11/1/19,X10167,45.01687782,11.07609463,0.0,280.24,-0.7341917,0.050780201,2.76e-05,0.000247,0.000219,17238.23122,44.05
ID_O7N6ND,11/1/19,X12017,45.15046887,9.930596472,0.0,280.18,-0.728855968,0.028988563,2.65e-05,0.000331,0.000304,16733.80353,25.075
ID_VQ6OJK,11/1/19,X20034,45.10276628,8.904174528,0.0,279.02,-0.707647707,0.014278566,2.53e-05,0.000268,0.000243,15576.57738,27.425
ID_VVXFP8,11/1/19,X5520,45.52655087,8.736496578,0.0,281.84,-0.716106962,0.016626207,2.4e-05,0.00039,0.000266,15563.91229,41.325
ID_OTV11O,11/1/19,X5548,45.2819562,8.988562727,0.0,279.2,-0.729255974,0.0128199,2.5e-05,0.000245,0.000267,15577.06487,27.125
ID_L37KIB,11/1/19,X5554,45.54851736,8.847321929,0.0,282.98,-0.711301327,0.021028081,2.42e-05,0.00049,0.000353,15563.59917,43.65
ID_WKP5HG,11/1/19,X5950,45.27848755,10.00620239,0.0,279.22,-0.748891801,0.02505057,2.63e-05,0.000322,0.000299,16735.01618,22.175
ID_SQHBTT,11/1/19,X6685,45.1946761,9.164638301,0.0,279.72,-0.722244263,0.020930408,2.58e-05,0.00024,0.000219,16726.73939,44.675
ID_Y4KGKF,11/1/19,X6871,45.14526013,10.80332595,0.0,278.3,-0.701381385,0.043210389,2.7e-05,0.000262,0.000235,16729.85128,59.075
ID_2UR9TC,11/1/19,X9802,45.16056833,10.79556411,0.0,278.66,-0.701381385,0.043210389,2.7e-05,0.000262,0.000235,16729.85128,48.2
ID_E0T9DT,11/1/19,X9928,45.14254063,10.04383616,0.0,279.62,-0.733194977,0.03449396,2.66e-05,0.000328,0.000301,16732.88224,41.375
ID_GZXI35,12/1/19,PD04,45.37100479,11.84082978,9.049134254,,-0.166461773,0.630142808,2.67e-05,0.000263,,14437.84901,61.0
ID_7QYGWR,12/1/19,RO02,45.10407489,11.55324086,2.697570086,,-0.217308,0.600842133,2.65e-05,0.000193,,14436.43962,30.0
ID_YZ7BWW,12/1/19,TV01,45.88973369,12.30712448,3.837183952,,-0.058144683,0.649342149,2.63e-05,5.36e-05,,14424.50983,36.0
ID_6U42VY,12/1/19,TV02,45.67172072,12.23780698,5.37456274,,-0.087293988,0.623644497,2.66e-05,0.000266,,14433.43725,49.0
ID_F87LWB,12/1/19,VE01,45.6290925,12.59068235,3.137510777,,-0.119464856,0.537227771,2.68e-05,0.000303,,14430.61996,57.0
ID_KUA63A,12/1/19,VR02,45.18262647,11.31051146,6.672590733,,-0.159829816,0.762756148,2.64e-05,0.000195,,14437.90402,56.0
ID_4J7MYA,12/1/19,X10038,45.61924378,8.756970445,5.217852116,281.24,-0.714738723,0.245373118,2.45e-05,0.000164,,15554.2455,72.9
ID_UNHFEY,12/1/19,X10167,45.01687782,11.07609463,2.573934078,,-0.150243755,0.754292011,2.63e-05,0.00012,,14434.52501,32.2
ID_FVHI03,12/1/19,X12017,45.15046887,9.930596472,2.388642073,,-0.246773423,0.147027137,2.76e-05,0.000178,,16730.88077,34.75
ID_N27DW9,12/1/19,X20034,45.10276628,8.904174528,0.0,,-0.3495562,0.366104377,2.53e-05,0.000142,,15575.32436,32.9
ID_Q3J8SI,12/1/19,X5520,45.52655087,8.736496578,5.362331867,280.7,-0.549908079,0.135053049,2.45e-05,0.00014,,15562.38829,43.475
ID_IUQR6N,12/1/19,X5548,45.2819562,8.988562727,4.128365993,,-0.325370047,0.310002235,2.53e-05,0.000192,,15575.71672,34.75
ID_JVLS2K,12/1/19,X5554,45.54851736,8.847321929,3.767133951,281.76,-0.477263898,0.178957506,2.47e-05,0.000184,,15563.23213,52.05
ID_J7EFE2,12/1/19,X5950,45.27848755,10.00620239,3.574427843,,-0.568078101,0.298599184,2.69e-05,0.000156,,14438.58752,27.25
ID_SNF5WV,12/1/19,X6685,45.1946761,9.164638301,2.343852758,,-0.328625506,0.421252477,2.55e-05,0.000131,,15580.31931,48.725
ID_N64OK4,12/1/19,X6871,45.14526013,10.80332595,4.680760384,,-0.349610453,0.709215865,2.73e-05,0.000186,,14436.53083,59.625
ID_QCS2VI,12/1/19,X9802,45.16056833,10.79556411,4.580334187,,-0.372493962,0.724829899,2.73e-05,0.000214,,14436.47404,49.225
ID_3P4DWB,12/1/19,X9928,45.14254063,10.04383616,2.63202858,,-0.251294732,0.166474357,2.69e-05,0.000153,,14437.75259,45.85
ID_TQR1WI,13-01-19,PD04,45.37100479,11.84082978,4.524567127,280.6,-0.726601369,0.209954891,2.66e-05,0.000199,,16720.42165,52.0
ID_LDOFLS,13-01-19,RO02,45.10407489,11.55324086,1.348785043,278.28,-0.975384621,0.229760659,2.67e-05,0.000222,,16718.12395,30.0
ID_CGF8SY,13-01-19,TV01,45.88973369,12.30712448,2.877887726,281.88,-0.343009956,0.140367467,2.55e-05,0.000182,0.000164,16697.70479,32.0
ID_5A706Y,13-01-19,TV02,45.67172072,12.23780698,4.030921936,280.84,-0.518501461,0.14769049,2.64e-05,0.000183,,16708.75096,44.0
ID_XFBDZY,13-01-19,VE01,45.6290925,12.59068235,3.137510777,281.4,-0.407925267,0.236537499,2.59e-05,0.000174,0.000127,16704.58715,43.0
ID_AUVJHQ,13-01-19,VR02,45.18262647,11.31051146,3.336295366,278.7,-0.62425226,0.55893898,2.65e-05,0.000351,,16720.05253,53.0
ID_M1RBYI,13-01-19,X10038,45.61924378,8.756970445,0.0,,-1.04831647,0.077791033,2.32e-05,0.000134,,14416.94464,49.275
ID_DG6PHB,13-01-19,X10167,45.01687782,11.07609463,1.286967039,281.2,-0.771054745,0.568675518,2.64e-05,0.000309,,16713.00942,51.95
ID_GDSWVW,13-01-19,X12017,45.15046887,9.930596472,0.0,278.72,-0.9356004,0.019144002,2.5e-05,0.000303,0.000278,14434.15059,41.175
ID_QHCOQG,13-01-19,X20034,45.10276628,8.904174528,0.0,,-1.130232811,0.094686396,2.4e-05,0.000138,,14428.2526,36.625
ID_M5QZ1Y,13-01-19,X5520,45.52655087,8.736496578,0.0,,-0.92963618,0.051441986,2.33e-05,0.000108,,14420.4537,51.475
ID_FRO650,13-01-19,X5548,45.2819562,8.988562727,0.0,280.02,-0.893264771,0.008381266,2.39e-05,0.000126,0.000102,14428.0716,45.65
ID_YS4JMT,13-01-19,X5554,45.54851736,8.847321929,0.0,,-0.816047668,0.057885449,2.35e-05,0.000153,,14420.27043,54.15
ID_RCQ240,13-01-19,X5950,45.27848755,10.00620239,0.0,277.88,-1.211630344,0.037739225,2.55e-05,0.000331,0.000305,16722.98891,22.1
ID_ND9CDY,13-01-19,X6685,45.1946761,9.164638301,0.0,,-0.558945715,0.021831987,2.43e-05,0.00021,0.000186,14431.26222,65.275
ID_X0QDZC,13-01-19,X6871,45.14526013,10.80332595,0.0,280.44,-0.593216971,0.012952231,2.62e-05,0.000293,0.000267,16717.88048,56.75
ID_40O22H,13-01-19,X9802,45.16056833,10.79556411,0.0,279.3,-0.810940146,0.023230404,2.61e-05,0.000302,0.000276,16718.93926,47.575
ID_DN7VSX,13-01-19,X9928,45.14254063,10.04383616,0.0,279.04,-1.033880234,0.020173581,2.56e-05,0.000297,0.000271,16720.81586,52.0
ID_7TK3VS,14-01-19,PD04,45.37100479,11.84082978,0.0,283.04,-0.828195361,0.0,2.73e-05,0.000128,0.000101,19285.85427,44.0
ID_QQKRDV,14-01-19,RO02,45.10407489,11.55324086,0.0,281.04,-0.97792672,0.0,2.74e-05,0.000154,0.000127,19282.44116,27.0
ID_SFMDZ0,14-01-19,TV01,45.88973369,12.30712448,0.0,283.1,-0.654292464,0.019043263,2.69e-05,0.000258,0.000231,19248.92558,35.0
ID_V0ZIY4,14-01-19,TV02,45.67172072,12.23780698,0.0,282.18,-0.782136321,0.01277032,2.72e-05,0.000199,0.000172,19266.09632,45.0
ID_BVT1C8,14-01-19,VE01,45.6290925,12.59068235,0.0,281.94,-0.776702913,0.01682191,2.74e-05,0.00026,0.000232,19256.36788,64.0
ID_PL32KL,14-01-19,VR02,45.18262647,11.31051146,0.0,281.36,-0.955518782,0.010820971,2.73e-05,0.000221,0.000194,19289.63439,48.0
ID_I8SVE2,14-01-19,X10038,45.61924378,8.756970445,0.0,287.4,-0.722476661,0.0,2.33e-05,5.71e-05,3.38e-05,16680.09817,16.425
ID_COST5D,14-01-19,X10167,45.01687782,11.07609463,0.0,284.34,-0.934156358,0.004942865,2.74e-05,0.000224,0.000197,19275.49922,43.725
ID_9RHR83,14-01-19,X12017,45.15046887,9.930596472,0.0,286.64,-0.730585992,0.0,2.52e-05,9.67e-05,7.14e-05,16715.54338,29.275
ID_J62CFR,14-01-19,X20034,45.10276628,8.904174528,0.0,287.12,-0.599672849,0.0,2.46e-05,0.000138,0.000113,16703.71086,32.1
ID_BUUQ16,14-01-19,X5520,45.52655087,8.736496578,0.0,286.68,-0.753640849,0.0,2.34e-05,4.08e-05,1.74e-05,16686.34588,16.85
ID_0SUP9I,14-01-19,X5548,45.2819562,8.988562727,0.0,286.86,-0.710568165,0.0,2.44e-05,4.9e-05,2.47e-05,16705.05483,19.45
ID_909TP7,14-01-19,X5554,45.54851736,8.847321929,0.0,287.38,-0.696432054,0.0,2.35e-05,6.7e-05,4.35e-05,16685.38689,10.075
ID_W4HAZD,14-01-19,X5950,45.27848755,10.00620239,0.0,284.22,-0.864770861,0.0,2.55e-05,0.000169,0.000144,17303.16695,25.725
ID_XTX6ZO,14-01-19,X6685,45.1946761,9.164638301,0.0,286.58,-0.615978561,0.0,2.47e-05,6.55e-05,4.08e-05,16708.9423,48.975
ID_2BR5BB,14-01-19,X6871,45.14526013,10.80332595,0.0,280.58,-0.950380504,0.0,2.72e-05,0.000192,0.000165,19284.91853,55.775
ID_IY5QNK,14-01-19,X9802,45.16056833,10.79556411,0.0,280.32,-0.950380504,0.0,2.72e-05,0.000192,0.000165,19284.91853,42.85
ID_2SD35P,14-01-19,X9928,45.14254063,10.04383616,0.0,285.56,-0.764160275,0.0,2.7e-05,0.000165,0.000138,19291.22107,43.275
ID_80O4VT,15-01-19,PD04,45.37100479,11.84082978,0.0,282.28,-1.112815499,0.0,2.25e-05,0.000127,0.000105,16728.35317,62.0
ID_OYAPPP,15-01-19,RO02,45.10407489,11.55324086,0.0,280.62,-1.361972364,0.0,2.26e-05,8.8e-05,6.54e-05,16727.31543,20.0
ID_X2K7M2,15-01-19,TV01,45.88973369,12.30712448,0.0,283.24,-0.741881788,0.0,2.23e-05,0.000177,0.000155,16708.26719,41.0
ID_KKEIM5,15-01-19,TV02,45.67172072,12.23780698,0.0,,-1.164126307,0.02660186,2.24e-05,0.000292,0.00027,16719.04744,53.0
ID_NFEH3L,15-01-19,VE01,45.6290925,12.59068235,0.0,282.58,-0.826552987,0.0,2.25e-05,0.000126,0.000103,16713.18116,62.0
ID_31DK3Y,15-01-19,VR02,45.18262647,11.31051146,0.0,280.18,-1.268924594,0.010247799,2.24e-05,0.000126,0.000103,16730.47041,42.0
ID_T1DAF3,15-01-19,X10038,45.61924378,8.756970445,0.0,285.92,-0.916540325,0.005647043,2.02e-05,0.000135,0.000114,14420.60925,35.875
ID_PP3TLJ,15-01-19,X10167,45.01687782,11.07609463,0.0,282.98,-1.121491671,0.0,2.25e-05,0.000138,0.000115,16721.17161,43.775
ID_M8DFZU,15-01-19,X12017,45.15046887,9.930596472,0.0,282.08,-1.014698625,0.007964008,2.13e-05,0.000159,0.000138,14438.15153,22.85
ID_SP2IBL,15-01-19,X20034,45.10276628,8.904174528,0.0,282.06,-0.962343454,0.0,2.08e-05,0.000138,0.000117,14432.64664,25.125
ID_TW6LU5,15-01-19,X5520,45.52655087,8.736496578,0.0,285.1,-0.979338586,0.005900998,2.02e-05,0.000116,9.58e-05,14424.22759,24.55
ID_9B7P2U,15-01-19,X5548,45.2819562,8.988562727,0.0,281.98,-1.071575999,0.0,2.07e-05,0.000126,0.000106,14432.86768,25.6
ID_EIEN9V,15-01-19,X5554,45.54851736,8.847321929,0.0,285.54,-0.950764647,0.009601481,2.03e-05,0.000105,8.45e-05,14423.58189,21.175
ID_XNVJMJ,15-01-19,X5950,45.27848755,10.00620239,0.0,282.96,-1.034897496,0.0,2.19e-05,0.000136,0.000114,16732.41731,20.15
ID_57T2W5,15-01-19,X6685,45.1946761,9.164638301,0.0,282.46,-0.957350075,0.012007996,2.1e-05,0.000115,9.43e-05,14435.74832,44.25
ID_W9ZMGX,15-01-19,X6871,45.14526013,10.80332595,0.0,279.24,-1.13560915,0.01095068,2.23e-05,0.000123,0.0001,16726.39033,47.375
ID_0A73U8,15-01-19,X9802,45.16056833,10.79556411,0.0,279.32,-1.024844574,1.28e-08,2.22e-05,9.35e-05,7.13e-05,16728.28039,39.875
ID_TV76G1,15-01-19,X9928,45.14254063,10.04383616,0.0,282.3,-1.039210068,4.18e-05,2.21e-05,0.000143,0.000121,16729.98236,45.875
ID_NXHK02,16-01-19,PD04,45.37100479,11.84082978,0.0,281.78,-0.697778946,0.032592213,2.11e-05,0.000278,0.000236,14436.71138,76.0
ID_QI1JMX,16-01-19,RO02,45.10407489,11.55324086,0.0,279.86,-0.749064952,0.011109523,2.11e-05,0.000191,0.000151,14435.85283,30.0
ID_T80EVQ,16-01-19,TV01,45.88973369,12.30712448,4.253427505,282.88,-0.847615445,0.036823631,2.03e-05,0.000262,0.000242,14427.64994,37.0
ID_984MAM,16-01-19,TV02,45.67172072,12.23780698,0.0,281.6,-0.918168962,0.042438556,2.04e-05,0.000296,0.000276,14431.8904,62.0
ID_A6PKWS,16-01-19,VE01,45.6290925,12.59068235,0.0,280.96,-1.006714357,0.039262805,2.06e-05,0.000219,0.000199,14430.29318,63.0
ID_8BGHYS,16-01-19,VR02,45.18262647,11.31051146,0.0,279.9,-0.805545838,0.068295111,2.1e-05,0.000277,0.00029,14437.73702,59.0
ID_ZF9DZ6,16-01-19,X10038,45.61924378,8.756970445,0.0,283.28,-0.619780466,0.161661413,2e-05,0.000232,,14421.12906,45.65
ID_5EJPP5,16-01-19,X10167,45.01687782,11.07609463,0.0,283.24,-0.803627985,0.061295366,2.09e-05,0.000207,0.000186,14434.50027,50.45
ID_23B58U,16-01-19,X12017,45.15046887,9.930596472,0.0,,-0.134133759,0.503944388,2.06e-05,0.000209,,14438.61247,39.1
ID_DTKY2O,16-01-19,X20034,45.10276628,8.904174528,0.0,276.52,-0.298816255,0.527454813,2e-05,0.000198,,14432.20518,38.7
ID_LK5LI1,16-01-19,X5520,45.52655087,8.736496578,0.0,286.66,-0.844727814,0.081253912,1.99e-05,0.000198,,14423.27392,47.5
ID_AQADYB,16-01-19,X5548,45.2819562,8.988562727,0.0,,-0.203742959,0.441340074,2.01e-05,0.000195,,14432.76785,36.05
ID_RLITTX,16-01-19,X5554,45.54851736,8.847321929,0.0,,-0.66054742,0.170235083,2e-05,0.000273,,14423.74014,51.275
ID_TWL0IO,16-01-19,X5950,45.27848755,10.00620239,0.0,281.46,-0.724852838,0.293852672,2.06e-05,0.000198,0.00016,14438.73395,26.65
ID_1SMTRE,16-01-19,X6685,45.1946761,9.164638301,0.0,,0.237287133,0.81771334,2.02e-05,0.000216,,14435.63928,60.325
ID_PUOSOF,16-01-19,X6871,45.14526013,10.80332595,0.0,276.32,-0.909147114,0.103039603,2.08e-05,0.000254,0.000278,14436.4376,75.4
ID_SIFNSS,16-01-19,X9802,45.16056833,10.79556411,0.0,276.68,-0.906859061,0.102419311,2.08e-05,0.000254,0.000278,14436.44776,62.45
ID_0FK6DB,16-01-19,X9928,45.14254063,10.04383616,0.0,,-0.202609144,0.382209063,2.06e-05,0.000192,,14437.78534,58.975
ID_LLFZ7Z,17-01-19,PD04,45.37100479,11.84082978,0.0,,-0.292426391,0.906139633,1.97e-05,0.000223,,14434.26701,60.0
ID_TYQC5T,17-01-19,RO02,45.10407489,11.55324086,0.0,284.48,-0.977338966,0.406462131,1.99e-05,0.000194,,14433.17605,31.0
ID_3CWFTK,17-01-19,TV01,45.88973369,12.30712448,0.0,,-0.604840413,0.995785415,1.98e-05,0.000169,,14423.98419,40.0
ID_8GAVW3,17-01-19,TV02,45.67172072,12.23780698,0.0,,-0.42923807,0.976837814,1.97e-05,0.000184,,14429.32463,50.0
ID_I9FS0A,17-01-19,VE01,45.6290925,12.59068235,0.0,,-0.401972056,0.904594739,1.99e-05,0.000175,,14427.60935,61.0
ID_M57UAV,17-01-19,VR02,45.18262647,11.31051146,0.0,,-0.395143583,0.916751433,1.97e-05,0.00026,,14435.26822,45.0
ID_7QYPT5,17-01-19,X10038,45.61924378,8.756970445,0.0,,0.457318068,0.999753922,1.98e-05,0.000448,,14417.3656,51.45
ID_4IA2AH,17-01-19,X10167,45.01687782,11.07609463,0.0,,-0.232666433,0.961286634,1.98e-05,0.000219,,14431.13922,51.875
ID_M8IK9D,17-01-19,X12017,45.15046887,9.930596472,0.0,,-0.366451314,0.989781082,1.94e-05,0.00023,,14435.59584,38.85
ID_31SR74,17-01-19,X20034,45.10276628,8.904174528,0.0,,-0.856489271,0.600451604,1.98e-05,0.000196,,14429.53418,44.125
ID_TBRVSY,17-01-19,X5520,45.52655087,8.736496578,0.0,,-0.193350151,0.816704512,1.98e-05,0.000204,,14421.3433,39.55
ID_8FEL3I,17-01-19,X5548,45.2819562,8.988562727,0.0,,-0.871361008,0.630597853,1.97e-05,0.000139,,14429.71501,34.05
ID_U5ORIG,17-01-19,X5554,45.54851736,8.847321929,0.0,,0.023370892,0.862569493,1.97e-05,0.000263,,14420.29354,34.725
ID_DPOBXG,17-01-19,X5950,45.27848755,10.00620239,0.0,,-0.507064898,0.941834927,1.94e-05,0.000228,,14435.90726,32.45
ID_SSC0M7,17-01-19,X6685,45.1946761,9.164638301,0.0,,-0.426388957,0.892069787,1.96e-05,0.000167,,14432.36591,57.95
ID_3Y54GZ,17-01-19,X6871,45.14526013,10.80332595,0.0,,-0.422155602,1.0,1.95e-05,0.00022,,14433.69957,52.425
ID_HHKMJS,17-01-19,X9802,45.16056833,10.79556411,0.0,,-0.422155602,1.0,1.95e-05,0.00022,,14433.69957,48.05
ID_GKF4HN,17-01-19,X9928,45.14254063,10.04383616,0.0,,-0.467874754,0.969576776,1.94e-05,0.000235,,14434.73021,54.95
ID_3UB100,18-01-19,PD04,45.37100479,11.84082978,0.0,,-0.212309699,0.779209316,2.64e-05,0.000138,,19307.90135,39.0
ID_SADTSG,18-01-19,RO02,45.10407489,11.55324086,0.0,,-0.27261661,0.996979684,2.62e-05,0.000185,,19304.10095,18.0
ID_2R5RMU,18-01-19,TV01,45.88973369,12.30712448,0.0,,-0.058892767,0.883751589,2.67e-05,0.000105,,19268.24102,27.0
ID_JFBA5U,18-01-19,TV02,45.67172072,12.23780698,0.0,,-0.220206201,0.886071175,2.66e-05,9.53e-05,,19287.2197,31.0
ID_8MGSG3,18-01-19,VE01,45.6290925,12.59068235,5.204327583,,-0.146359522,0.688319338,2.66e-05,7.86e-05,,19280.21643,32.0
ID_TORP7R,18-01-19,VR02,45.18262647,11.31051146,0.0,,0.212797048,0.993105978,2.62e-05,0.000289,,19310.65672,33.0
ID_WFF8TH,18-01-19,X10038,45.61924378,8.756970445,0.0,282.1,-0.472061634,0.0,2.84e-05,0.000109,8.1e-05,19237.18781,19.5
ID_7E6IFS,18-01-19,X10167,45.01687782,11.07609463,0.0,,0.479893652,0.939170046,2.74e-05,0.000203,,18978.21808,45.525
ID_N3DWEU,18-01-19,X12017,45.15046887,9.930596472,0.0,280.96,-0.676141441,0.38638702,2.84e-05,0.000462,,19312.43981,18.575
ID_5HMM41,18-01-19,X20034,45.10276628,8.904174528,0.0,282.32,-1.015323582,0.024044545,2.87e-05,0.000191,0.000162,19285.95126,33.95
ID_0UN8BM,18-01-19,X5520,45.52655087,8.736496578,0.0,282.9,-0.524259575,0.006251303,2.83e-05,9.43e-05,6.6e-05,19255.44874,18.2
ID_ZVGQ7M,18-01-19,X5548,45.2819562,8.988562727,0.0,279.58,-1.41096127,0.285595953,2.87e-05,0.000256,,19289.03028,23.575
ID_3QFB2H,18-01-19,X5554,45.54851736,8.847321929,0.0,283.14,-0.328194946,0.002697681,2.84e-05,0.000126,9.72e-05,19248.14578,8.775
ID_1CMIRI,18-01-19,X5950,45.27848755,10.00620239,0.0,,-1.136682391,0.189148054,2.83e-05,0.000462,,19315.03072,18.75
ID_90A5L6,18-01-19,X6685,45.1946761,9.164638301,0.0,280.8,-1.314597964,0.121761411,2.88e-05,0.000279,,19298.40768,43.025
ID_27YJKG,18-01-19,X6871,45.14526013,10.80332595,0.0,,-0.54125018,0.852932104,2.77e-05,0.000232,,19306.26792,46.625
ID_IJH0OP,18-01-19,X9802,45.16056833,10.79556411,0.0,,-0.681581863,0.856650853,2.77e-05,0.000248,,19306.07585,39.03333333
ID_QR145A,18-01-19,X9928,45.14254063,10.04383616,0.0,280.58,-1.82730484,0.13457869,2.82e-05,0.000389,,19310.27067,30.95
ID_LNMSQ3,19-01-19,PD04,45.37100479,11.84082978,0.0,,-1.279752186,0.408868783,2.76e-05,0.000104,,19315.71273,43.0
ID_YNZ4KZ,19-01-19,RO02,45.10407489,11.55324086,0.0,,-1.414295435,0.369655848,2.71e-05,0.000107,,19312.39178,12.0
ID_NGC9DY,19-01-19,TV01,45.88973369,12.30712448,0.0,,-1.157771111,0.537480354,2.83e-05,8.99e-05,,19276.93448,27.0
ID_ZJOXSN,19-01-19,TV02,45.67172072,12.23780698,0.0,,-1.199833274,0.567664742,2.82e-05,9.18e-05,,19295.97465,27.0
ID_XUKIJN,19-01-19,VE01,45.6290925,12.59068235,0.0,,-1.529766321,0.410040408,2.84e-05,7.96e-05,,19285.97463,27.0
ID_IOF6X6,19-01-19,VR02,45.18262647,11.31051146,0.0,,-1.280588984,0.271601498,2.71e-05,0.000131,,19320.19035,27.0
ID_18Q5NN,19-01-19,X10038,45.61924378,8.756970445,0.0,,-1.232607603,0.568832874,2.66e-05,0.000226,,19244.51397,28.975
ID_U9BDG4,19-01-19,X10167,45.01687782,11.07609463,0.0,,-1.35864313,0.43608462,2.69e-05,0.00014,,19305.72167,24.7
ID_GWMIOE,19-01-19,X12017,45.15046887,9.930596472,0.0,,-1.302735974,0.391364508,2.69e-05,0.000149,,19320.8779,14.75
ID_HHJROO,19-01-19,X20034,45.10276628,8.904174528,0.0,,-1.918219386,0.150896369,2.65e-05,0.000132,0.000106,19296.98008,23.7
ID_YV723A,19-01-19,X5520,45.52655087,8.736496578,0.0,,-2.153047562,0.432724416,2.65e-05,0.000211,,19266.19831,26.8
ID_2N3B56,19-01-19,X5548,45.2819562,8.988562727,0.0,,-1.35452199,0.320234716,2.65e-05,0.000158,,19296.94203,22.325
ID_E430ZG,19-01-19,X5554,45.54851736,8.847321929,0.0,,-0.727230196,0.760667291,2.65e-05,0.000312,,19267.47448,18.85
ID_WAKLFR,19-01-19,X5950,45.27848755,10.00620239,0.0,,-0.922219761,0.502141106,2.69e-05,0.000169,,19322.68504,6.35
ID_Q5NDMA,19-01-19,X6685,45.1946761,9.164638301,0.0,,-1.817849296,0.219988135,2.66e-05,0.000153,,19309.71267,26.7
ID_KJC17Y,19-01-19,X6871,45.14526013,10.80332595,0.0,,-1.451509595,0.227599785,2.69e-05,0.000108,,19311.73231,23.975
ID_1NVEL3,19-01-19,X9802,45.16056833,10.79556411,0.0,,-1.446996548,0.245417034,2.69e-05,0.000102,,19313.73588,18.65
ID_AV1LH2,19-01-19,X9928,45.14254063,10.04383616,0.0,,-1.54808669,0.177430997,2.69e-05,0.000131,0.000115,19318.23918,31.225
ID_CISQQ5,20-01-19,PD04,45.37100479,11.84082978,0.0,280.78,-1.359718019,0.0,2.96e-05,0.000125,9.54e-05,19314.44003,54.0
ID_9MLIT0,20-01-19,RO02,45.10407489,11.55324086,0.0,,-1.596251011,0.16800414,2.91e-05,9.95e-05,7.03e-05,19309.76873,18.0
ID_PSOYW8,20-01-19,TV01,45.88973369,12.30712448,0.0,280.72,-0.935960352,0.00914273,2.94e-05,9.85e-05,6.9e-05,19264.28102,25.0
ID_B16BXQ,20-01-19,TV02,45.67172072,12.23780698,0.0,280.24,-1.057261146,0.014166276,2.97e-05,0.000127,9.76e-05,19290.93643,43.0
ID_CSLVAC,20-01-19,VE01,45.6290925,12.59068235,0.0,280.58,-1.074935794,0.004771881,2.99e-05,9.72e-05,6.73e-05,19282.95164,37.0
ID_QQY7RK,20-01-19,VR02,45.18262647,11.31051146,0.0,,-1.797500134,0.083001137,2.91e-05,0.000141,0.000112,19315.66888,40.0
ID_AIU1F0,20-01-19,X10038,45.61924378,8.756970445,0.0,280.56,-1.059703231,0.047913719,2.77e-05,0.000228,0.0002,19240.91167,27.975
ID_J1A65D,20-01-19,X10167,45.01687782,11.07609463,0.0,,-1.159485459,0.577409387,2.86e-05,8.37e-05,,19299.15971,34.875
ID_PM4B4V,20-01-19,X12017,45.15046887,9.930596472,0.0,,-1.776222305,0.076709312,2.85e-05,0.000158,0.00013,19317.1537,27.075
ID_PN3IFT,20-01-19,X20034,45.10276628,8.904174528,0.0,281.38,-1.208496451,0.064659625,2.82e-05,0.000151,0.000123,19291.37371,21.9
ID_GEZWJY,20-01-19,X5520,45.52655087,8.736496578,0.0,281.6,-1.123506904,0.041571006,2.77e-05,0.000186,0.000158,19256.73831,26.55
ID_6KR563,20-01-19,X5548,45.2819562,8.988562727,0.0,280.6,-1.265161753,0.041316424,2.82e-05,0.00014,0.000112,19292.52168,28.775
ID_NL84DP,20-01-19,X5554,45.54851736,8.847321929,0.0,281.76,-1.101118361,0.051013372,2.78e-05,0.000251,0.000223,19252.90177,28.7
ID_BD1N6L,20-01-19,X5950,45.27848755,10.00620239,0.0,282.4,-1.605438905,0.048325379,2.86e-05,0.000154,0.000125,19318.40818,23.925
ID_I319M4,20-01-19,X6685,45.1946761,9.164638301,0.0,280.86,-1.339319229,0.06434273,2.83e-05,0.000185,0.000157,19305.30035,42.7
ID_ACZC2O,20-01-19,X6871,45.14526013,10.80332595,0.0,262.38,-1.323736072,0.617924333,2.86e-05,5.74e-05,,19308.54742,39.425
ID_QDW7ZI,20-01-19,X9802,45.16056833,10.79556411,0.0,,-1.323736072,0.617924333,2.86e-05,5.74e-05,,19308.54742,35.525
ID_55RO1O,20-01-19,X9928,45.14254063,10.04383616,0.0,,-1.62060678,0.174522892,2.85e-05,0.000191,0.000162,19314.26977,40.075
ID_5RGP9F,21-01-19,PD04,45.37100479,11.84082978,0.0,,-0.833558619,0.285365194,3.06e-05,8.41e-05,,22236.30088,57.0
ID_VDZ6WH,21-01-19,RO02,45.10407489,11.55324086,0.0,,-1.26918757,0.348653495,2.97e-05,8.32e-05,,22223.92936,32.0
ID_5R2XD5,21-01-19,TV01,45.88973369,12.30712448,0.0,,-0.88283509,0.232119232,3.06e-05,9e-05,,22160.21026,34.0
ID_BZ6D4Q,21-01-19,TV02,45.67172072,12.23780698,0.0,,-0.887129336,0.312436611,3.07e-05,5.15e-05,,22204.43413,41.0
